x,y
174.76736326504655,96.11721671573349
173.89912237671192,101.04125548079453
173.03088148837728,105.96529424585557
173.03088148837728,105.96529424585557
171.73678626286468,110.79492337730092
170.4426910373521,115.62455250874626
169.1485958118395,120.4541816401916
167.8545005863269,125.28381077163695
166.04276727060926,132.04529155566044
165.17452638227462,136.96933032072147
164.30628549393998,141.8933690857825
163.43804460560534,146.81740785084352
162.5698037172707,151.74144661590455
161.70156282893606,156.66548538096558
160.83332194060142,161.5895241460266
159.96508105226678,166.51356291108763
159.96508105226678,166.51356291108763
158.6709858267542,171.34319204253296
157.3768906012416,176.1728211739783
156.082795375729,181.00245030542362
154.7887001502164,185.83207943686895
153.49460492470382,190.66170856831428
151.68287160898618,197.42318935233777
150.81463072065154,202.3472281173988
150.81463072065154,202.3472281173988
149.52053549513894,207.17685724884413
148.22644026962635,212.00648638028946
148.22644026962635,212.00648638028946
148.22644026962635,212.00648638028946
148.22644026962635,212.00648638028946
144.72644026962635,218.06866420678054
144.72644026962635,218.06866420678054
144.72644026962635,218.06866420678054
138.148591924125,220.46280521006022
138.148591924125,220.46280521006022
138.148591924125,220.46280521006022
131.80443741486843,217.50447737787533
131.80443741486843,217.50447737787533
127.27289847968518,215.39138606917183
122.74135954450193,213.27829476046833
118.20982060931868,211.16520345176482
113.67828167413543,209.05211214306132
109.14674273895218,206.93902083435782
104.61520380376894,204.82592952565432
100.08366486858569,202.71283821695081
95.55212593340244,200.5997469082473
91.02058699821919,198.4866555995438
86.48904806303594,196.3735642908403
80.14489355377938,193.41523645865541
73.56704520827802,191.02109545537573
66.80556442425454,189.20936213965808
66.80556442425454,189.20936213965808
66.80556442425454,189.20936213965808
62.107101320325,187.49926142302974
57.40863821639546,185.7891607064014
52.71017511246592,184.07905998977304
48.01171200853638,182.3689592731447
43.31324890460684,180.65885855651635
38.614785800677296,178.948757839888
32.03693745517594,176.55461683660832
27.207308323730594,175.26052161109573
27.207308323730594,175.26052161109573
22.508845219801053,173.55042089446738
17.810382115871512,171.84032017783903
13.11191901194197,170.1302194612107
8.413455908012427,168.42011874458234
3.7149928040828843,166.710018027954
-2.862855541418474,164.3158770246743
-2.862855541418474,164.3158770246743
-7.561318645348017,162.60577630804596
-12.25978174927756,160.89567559141761
-16.958244853207102,159.18557487478927
-21.656707957136646,157.47547415816092
-26.355171061066187,155.76537344153257
-31.053634164995728,154.05527272490423
-35.75209726892527,152.34517200827588
-35.75209726892527,152.34517200827588
-40.28363620410852,150.23208069957238
-44.81517513929177,148.11898939086888
-44.81517513929177,148.11898939086888
-44.81517513929177,148.11898939086888
-44.81517513929177,148.11898939086888
-46.62690845500941,141.35750860684539
-46.62690845500941,141.35750860684539
-47.84244569867793,134.46385433575992
-47.84244569867793,134.46385433575992
-48.45253589791154,127.4904914491177
-48.45253589791154,127.4904914491177
-48.45253589791154,127.4904914491177
-48.45253589791154,127.4904914491177
-48.45253589791154,127.4904914491177
-48.45253589791154,127.4904914491177
-45.23859784947884,123.66026923352281
-42.02465980104615,119.83004701792792
-38.81072175261345,115.99982480233304
-35.59678370418076,112.16960258673815
-32.38284565574806,108.33938037114326
-29.16890760731537,104.50915815554838
-25.954969558882674,100.67893593995349
-22.74103151044998,96.8487137243586
-18.241518242644204,91.48640262252576
-14.226483188186883,85.75233831250281
-10.726483188186883,79.69016048601175
-10.726483188186883,79.69016048601175
-8.226483188186883,75.36003346708955
-5.726483188186883,71.02990644816735
-3.2264831881868825,66.69977942924515
-0.7264831881868821,62.36965241032296
1.7735168118131184,58.03952539140077
4.273516811813119,53.70939837247858
6.773516811813119,49.37927135355639
9.273516811813119,45.0491443346342
11.773516811813119,40.71901731571201
14.273516811813119,36.38889029678982
16.77351681181312,32.05876327786763
16.77351681181312,32.05876327786763
19.64139899356835,27.963003056422668
22.509281175323583,23.86724283497771
25.377163357078814,19.77148261353275
28.245045538834045,15.675722392087792
31.112927720589276,11.579962170642833
35.1279627750466,5.845897860619891
37.6279627750466,1.515770841697698
40.1279627750466,-2.8143561772244947
42.6279627750466,-7.1444831961466875
45.1279627750466,-11.47461021506888
47.6279627750466,-15.804737233991073
47.6279627750466,-15.804737233991073
50.495844956801825,-19.90049745543603
53.36372713855705,-23.99625767688099
56.23160932031228,-28.09201789832595
59.09949150206751,-32.18777811977091
61.967373683822736,-36.28353834121587
61.967373683822736,-36.28353834121587
61.967373683822736,-36.28353834121587
61.967373683822736,-36.28353834121587
68.94073657046495,-36.893628540449484
68.94073657046495,-36.893628540449484
68.94073657046495,-36.893628540449484
74.3030476722978,-32.39411527264371
74.3030476722978,-32.39411527264371
78.13326988789268,-29.180177224211015
81.96349210348757,-25.96623917577832
85.79371431908245,-22.752301127345625
89.62393653467734,-19.53836307891293
93.45415875027223,-16.324425030480235
97.28438096586711,-13.11048698204754
101.114603181462,-9.896548933614845
104.94482539705689,-6.682610885182149
108.77504761265178,-3.4686728367494535
114.13735871448462,1.0308404310563208
118.23311893592958,3.898722612811551
123.96718324595253,7.913757667268873
128.2973102648747,10.41375766726887
132.6274372837969,12.913757667268866
136.95756430271908,15.413757667268863
136.95756430271908,15.413757667268863
141.05332452416403,18.281639849024092
145.14908474560897,21.149522030779323
149.24484496705392,24.017404212534554
153.34060518849887,26.885286394289786
157.43636540994382,29.753168576045017
163.17042971996676,33.76820363050234
167.50055673888895,36.26820363050234
171.83068375781113,38.76820363050234
176.1608107767333,41.26820363050234
180.4909377956555,43.76820363050234
184.82106481457768,46.26820363050234
189.15119183349987,48.76820363050234
189.15119183349987,48.76820363050234
193.2469520549448,51.63608581225757
197.34271227638976,54.5039679940128
201.4384724978347,57.371850175768024
205.53423271927966,60.23973235752325
209.6299929407246,63.10761453927848
213.72575316216955,65.9754967210337
217.8215133836145,68.84337890278894
221.91727360505945,71.71126108454418
221.91727360505945,71.71126108454418
227.2795847068923,76.21077435234994
227.2795847068923,76.21077435234994
227.2795847068923,76.21077435234994
227.2795847068923,76.21077435234994
222.78007143908653,81.57308545418279
219.9121892573313,85.66884567562775
217.04430707557609,89.76460589707271
214.17642489382087,93.86036611851767
211.30854271206564,97.95612633996264
208.44066053031042,102.0518865614076
205.5727783485552,106.14764678285256
202.70489616679998,110.24340700429752
199.83701398504476,114.33916722574249
196.96913180328954,118.43492744718745
194.10124962153432,122.53068766863241
191.2333674397791,126.62644789007737
188.36548525802388,130.72220811152232
185.49760307626866,134.81796833296727
182.62972089451344,138.91372855441222
179.76183871275822,143.00948877585716
175.7468036583009,148.7435530858801
173.2468036583009,153.0736801048023
170.7468036583009,157.40380712372448
168.2468036583009,161.73393414264666
168.2468036583009,161.73393414264666
165.37892147654568,165.8296943640916
162.51103929479046,169.92545458553656
159.64315711303524,174.0212148069815
156.77527493128002,178.11697502842645
153.9073927495248,182.2127352498714
149.8923576950675,187.94679955989434
147.3923576950675,192.27692657881653
144.8923576950675,196.6070535977387
142.3923576950675,200.9371806166609
142.3923576950675,200.9371806166609
139.52447551331227,205.03294083810584
136.65659333155705,209.1287010595508
133.78871114980183,213.22446128099574
130.9208289680466,217.3202215024407
128.0529467862914,221.41598172388564
124.03791173183406,227.15004603390858
124.03791173183406,227.15004603390858
121.17002955007882,231.24580625535353
118.30214736832359,235.34156647679848
115.43426518656835,239.43732669824342
115.43426518656835,239.43732669824342
110.93475191876257,244.79963780007625
110.93475191876257,244.79963780007625
106.43523865095679,250.16194890190908
106.43523865095679,250.16194890190908
106.43523865095679,250.16194890190908
106.43523865095679,250.16194890190908
101.07292754912395,245.6624356341033
101.07292754912395,245.6624356341033
101.07292754912395,245.6624356341033
97.53739364319121,242.12690172817057
94.00185973725847,238.59136782223783
90.46632583132573,235.0558339163051
86.930791925393,231.52030001037235
83.39525801946026,227.98476610443961
79.85972411352752,224.44923219850688
74.90997664522169,219.49948473020103
69.54766554338885,214.99997146239525
65.45190532194388,212.13208928064003
59.717841011920946,208.11705422618272
59.717841011920946,208.11705422618272
55.62208079047599,205.2491720444275
51.526320569031036,202.38128986267228
47.43056034758608,199.51340768091706
43.334800126141126,196.64552549916183
39.23903990469617,193.7776433174066
35.143279683251215,190.9097611356514
31.04751946180626,188.04187895389617
26.951759240361305,185.17399677214095
22.85599901891635,182.30611459038573
18.760238797471395,179.4382324086305
14.664478576026438,176.5703502268753
10.568718354581481,173.70246804512007
6.472958133136524,170.83458586336485
2.3771979116915674,167.96670368160963
-1.7185623097533895,165.0988214998544
-5.814322531198346,162.2309393180992
-9.910082752643303,159.36305713634397
-14.00584297408826,156.49517495458875
-18.101603195533215,153.62729277283353
-22.19736341697817,150.7594105910783
-26.293123638423125,147.8915284093231
-30.38888385986808,145.02364622756787
-34.484644081313036,142.15576404581265
-38.58040430275799,139.28788186405743
-38.58040430275799,139.28788186405743
-42.41062651835288,136.07394381562472
-46.240848733947765,132.860005767192
-50.07107094954265,129.6460677187593
-50.07107094954265,129.6460677187593
-50.07107094954265,129.6460677187593
-50.07107094954265,129.6460677187593
-54.08610600399998,123.91200340873637
-54.08610600399998,123.91200340873637
-54.08610600399998,123.91200340873637
-52.87056876033147,117.01834913765092
-52.87056876033147,117.01834913765092
-52.87056876033147,117.01834913765092
-52.87056876033147,117.01834913765092
-52.87056876033147,117.01834913765092
-52.87056876033147,117.01834913765092
-52.87056876033147,117.01834913765092
-48.77480853888652,114.15046695589568
-44.67904831744156,111.28258477414045
-40.58328809599661,108.41470259238521
-36.48752787455165,105.54682041062998
-32.3917676531067,102.67893822887474
-28.296007431661742,99.81105604711951
-22.561943121638805,95.79602099266218
-17.199632019805964,91.2965077248564
-12.249884551500138,86.34676025655055
-9.03594650306744,82.51653804095567
-9.03594650306744,82.51653804095567
-5.500412597134707,78.98100413502293
-1.964878691201974,75.44547022909019
1.5706552147307589,71.90993632315745
5.106189120663492,68.37440241722472
8.641723026596225,64.83886851129198
12.177256932528957,61.30333460535923
15.71279083846169,57.76780069942649
20.662538306767516,52.81805323112065
23.876476355200214,48.987831015525764
23.876476355200214,48.987831015525764
27.41201026113295,45.45229710959302
30.947544167065683,41.916763203660274
34.48307807299842,38.38122929772753
38.01861197893115,34.845695391794784
41.55414588486388,31.310161485862043
45.08967979079661,27.7746275799293
48.62521369672934,24.23909367399656
53.57496116503516,19.28934620569072
56.78889921346786,15.459123990095831
56.78889921346786,15.459123990095831
60.32443311940059,11.923590084163088
63.85996702533332,8.388056178230347
67.39550093126606,4.8525222722976045
70.9310348371988,1.3169883663648623
74.46656874313153,-2.21854553956788
78.00210264906427,-5.754079445500622
81.53763655499701,-9.289613351433363
85.07317046092975,-12.825147257366105
88.60870436686248,-16.360681163298846
92.14423827279522,-19.896215069231587
92.14423827279522,-19.896215069231587
92.14423827279522,-19.896215069231587
97.87830258281815,-23.91125012368892
97.87830258281815,-23.91125012368892
97.87830258281815,-23.91125012368892
97.87830258281815,-23.91125012368892
101.89333763727548,-18.177185813665982
